track_id,genre,artist_name,track_name,popularity,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence
5dNG2982Wc0wrLcmYoLxso,R&B,Rels B,Tienes el Don,67,0.867,0.6990000000000001,0.403,8.63e-05,0.155,0.128,0.35
5ddXMXmXZ2FN4iliTG20nO,"Pop, Rock",John Mayer,Emoji of a Wave,67,0.7709999999999999,0.494,0.365,0.000978,0.139,0.0279,0.191
4qyfir5Yr7nfo05g6cyFMT,"Folk, Indie, Pop",Ben Howard,Promise,67,0.889,0.3670000000000001,0.189,0.428,0.364,0.0384,0.177
4CB13d6Igb94cWMOQWY3JF,Soul,Stevie Wonder,"Signed, Sealed, Delivered (I'm Yours)",67,0.0518,0.672,0.595,0.0,0.0882,0.0331,0.871
3AMnOVxEHUgVrythGgqPhI,Rap,A Boogie Wit da Hoodie,Say A',67,0.391,0.831,0.8140000000000001,0.0,0.109,0.474,0.846
6rdAeP52MWJeyYD2B481mq,"Hip-Hop, Rap",Ski Mask The Slump God,H2O,67,0.189,0.74,0.762,0.0,0.4,0.33,0.892
3BFrR2hemusNSuiuNWXUqO,"Hip-Hop, Pop, Rap, R&B",Jacquees,Come Thru,67,0.15,0.725,0.552,0.0,0.214,0.0475,0.5820000000000001
12d5QFwzh60IIHlsSnAvps,"Hip-Hop, Pop, Rap",Drake,10 Bands,67,0.23,0.835,0.7559999999999999,0.0,0.0801,0.382,0.87
4pabDIdwjv80lbsx7XcNwZ,"Dance, Pop",Bazzi,Soarin,67,0.0635,0.45,0.674,0.0,0.381,0.0332,0.211
6pxElwU80zhjbCC77Vn8EI,"R&B, Indie",Tom Misch,Movie,67,0.391,0.785,0.379,0.0161,0.267,0.0732,0.182
3BUWNzPWz2mDbptZmGEXpB,"Hip-Hop, Pop, Rap",Lil Wayne,Let It All Work Out,67,0.0216,0.552,0.562,0.0,0.302,0.16399999999999998,0.439
4sebUbjqbcgDSwG6PbSGI0,"Indie, Pop, Rock",Cage The Elephant,Come a Little Closer,67,0.0265,0.44,0.777,1.01e-06,0.151,0.0327,0.306
3BZGi1yUqQyCNC868AqUGG,Dance,Alphaville,Big in Japan - Original,67,0.069,0.748,0.414,0.0671,0.336,0.0405,0.239
4pYd8dIohiqc3KsxSRqf0w,Pop,Noah Schnacky,Hello Beautiful,67,0.54,0.504,0.472,0.0,0.306,0.0404,0.313
3BgL0IcxKAd0sukooPIVhA,"Hip-Hop, Pop, Rap",Jaden Smith,GOKU,67,0.195,0.471,0.887,0.0,0.116,0.274,0.268
3Bh6uInhcVBVvLraGZdkKD,Rock,Creedence Clearwater Revival,Who'll Stop The Rain,67,0.0424,0.598,0.797,0.000407,0.0717,0.0332,0.622
4pWawf1Rq4qHDv4Ktqjg2D,Pop,ILLENIUM,Beautiful Creatures (feat. MAX),67,0.0663,0.589,0.826,0.000735,0.3670000000000001,0.0776,0.215
1yYE8EyuIV0rrvQ1bA2Fyf,Rock,Bring Me The Horizon,Happy Song,67,4.02e-05,0.295,0.924,0.00462,0.377,0.0678,0.219
3BqqF8suAIzW8655yJfcvh,"Folk, Rock",Yusuf / Cat Stevens,Morning Has Broken,67,0.614,0.443,0.324,0.005679999999999999,0.0919,0.0312,0.386
3BsaRV5QIulYz2lV9WWa8T,"Dance, Pop",Backstreet Boys,Show Me the Meaning of Being Lonely,67,0.231,0.63,0.625,0.0,0.0765,0.0252,0.6829999999999999
6pDVjCUA3B1vg9waKutAsv,"R&B, Pop, Rap",The Weeknd,Attention,67,0.682,0.6709999999999999,0.428,0.0002,0.121,0.124,0.36
14OxJlLdcHNpgsm4DRwDOB,"R&B, Dance, Pop",Tove Lo,Habits (Stay High),67,0.0703,0.733,0.65,6.59e-05,0.0829,0.0315,0.348
4CoGNqLap7UGU5Q3VdKug0,"Pop, Soul",The Temptations,Ain't Too Proud To Beg,67,0.5489999999999999,0.763,0.6559999999999999,0.0,0.125,0.0417,0.926
4mOPVJGfWXH0wPFA6xeRDz,"Hip-Hop, Pop, Rap, Soul",88GLAM,Kyrie,67,0.332,0.7140000000000001,0.63,1.56e-06,0.11,0.0653,0.366
3ESSGgWzRf1xvP7G5hHMhB,"Hip-Hop, Pop, Rap",Fetty Wap,Again,67,0.0062,0.748,0.733,0.0,0.329,0.07200000000000001,0.29100000000000004
11IJA30efHAJLO3qroPh5L,"Indie, Rock",The Wombats,Turn,67,0.00743,0.531,0.847,0.0,0.0916,0.0529,0.38
3IOQZRcEkplCXg6LofKqE9,Rock,Black Sabbath,Iron Man - Remastered Version,67,0.00349,0.336,0.792,0.00178,0.0437,0.0848,0.425
6hSjs8T4KVAjGCkyw3sK2w,"Pop, R&B",H.E.R.,Changes,67,0.348,0.674,0.331,4.87e-06,0.0725,0.0842,0.212
5gVS6nLLXzp7H30vyfXRD6,"Hip-Hop, Indie, Pop, Rap",Ryan Oakes,Drinking About You,67,0.184,0.685,0.708,0.0,0.111,0.0778,0.0947
3IktbbAbZqczBDQxCoJOyP,Pop,Wanna One,Spring Breeze,67,0.0884,0.633,0.792,0.0,0.37,0.0296,0.369
104buTcnP2AsxqB7U1FIZ4,"Alternative, Rap",Linkin Park,Heavy (feat. Kiiara),67,0.0484,0.59,0.6709999999999999,0.0,0.0604,0.0706,0.438
6iGWH4PRPDwtN9NydaHK8b,Pop,Cavetown,Fool,67,0.0632,0.6709999999999999,0.464,0.073,0.0711,0.149,0.131
0PCGfA36HrVPmsBZJ57zOU,Dance,Wet Wet Wet,"Love Is All Around - From ""Four Weddings And A Funeral""",67,0.228,0.523,0.6890000000000001,0.0,0.109,0.027000000000000003,0.547
6iXQrhhgBisdfvS34EMTZ3,Rock,Barry Manilow,Mandy,67,0.418,0.308,0.464,2.49e-06,0.14300000000000002,0.0279,0.318
4mL59LVbKgOpEACxraGYdr,"Alternative, Dance, Pop, Rap, R&B",Jhene Aiko,While We're Young,67,0.107,0.454,0.7909999999999999,2.1e-06,0.108,0.335,0.7909999999999999
500l6Cwe40hkPqS7Sf7ufY,"Hip-Hop, Pop, Rap",Playboi Carti,Foreign,67,0.0906,0.762,0.705,0.0,0.17,0.165,0.264
0OcAPWLoSQU6sYOWnYfQ1x,Dance,Don Diablo,Heaven To Me (feat. Alex Clare),67,0.147,0.688,0.924,4.68e-06,0.949,0.0851,0.507
6jAsmDJI8iPhGWtS27kZ67,"Dance, Pop, R&B",Rihanna,Only Girl (In The World),67,0.119,0.78,0.7140000000000001,4.1e-06,0.217,0.0382,0.6659999999999999
4kAtRwNRLMKuoCbxMSxUGI,Hip-Hop,Wisin & Yandel,Noche De Sexo,67,0.12,0.6509999999999999,0.733,0.0,0.682,0.245,0.499
15k2nBQJ0teDmPZHrOXL2N,"Pop, Rap, R&B",The Weeknd,Ordinary Life,67,0.0276,0.544,0.586,0.0,0.0961,0.0794,0.361
4kSIn4O6pWXcW7prq0kO4C,"Hip-Hop, Rap",Paris,Bones,67,0.049,0.7070000000000001,0.7120000000000001,0.0,0.136,0.0655,0.248
6hFHsQWB7HdVrSe7efRR82,"Alternative, Rock",Café Tacvba,Como te extraño mi amor,67,0.0823,0.7909999999999999,0.759,4.44e-05,0.0993,0.037000000000000005,0.917
0PV1TFUMTBrDETzW6KQulB,"Alternative, Hip-Hop, Rap, Jazz",Souls Of Mischief,93 'Til Infinity,67,0.125,0.59,0.672,1.04e-06,0.147,0.412,0.688
5gW5dSy3vXJxgzma4rQuzH,"Alternative, Dance, Hip-Hop, Pop, R&B, Soul",Janelle Monáe,Make Me Feel,67,0.132,0.8590000000000001,0.413,0.0,0.334,0.182,0.6970000000000001
3JWh19WsndEFg0UFRFeTiU,"Hip-Hop, Pop, Rap",NAV,Minute,67,0.0906,0.68,0.5489999999999999,7.18e-05,0.5479999999999999,0.244,0.289
59F5U0HyyHE7jtbFaJnBnU,"Hip-Hop, Pop, Rap",Gunna,Pedestrian,67,0.0906,0.736,0.578,1.58e-06,0.319,0.129,0.133
1arJHhz6TxMV50SNvSmGnV,Dance,Sash!,Ecuador - Original Radio Edit,67,0.00223,0.591,0.888,0.6990000000000001,0.396,0.0354,0.588
6glsMWIMIxQ4BedzLqGVi4,"Hip-Hop, Pop, Rap",OutKast,"So Fresh, So Clean",67,0.0278,0.725,0.64,0.0,0.099,0.332,0.915
6gj08XDlv9Duc2fPOxUmVD,"Dance, R&B, Pop",Meghan Trainor,Lips Are Movin,67,0.0506,0.775,0.825,1.03e-06,0.111,0.0464,0.95
5b6zjsBrZCqe6RFycLz2tc,"Hip-Hop, Rap",XXXTENTACION,schizophrenia,67,0.0762,0.606,0.349,0.0711,0.1,0.198,0.239
6gALSAMuXm5du6TuKGj6o7,Pop,j-hope,Airplane,67,0.649,0.8009999999999999,0.65,0.0,0.109,0.0576,0.237
2HIAaSwG4TIXiQr4alxXYk,"Hip-Hop, Rap",Shoreline Mafia,Homicide (feat. BandGang Lonnie Bands & OhGeesy),67,0.0303,0.856,0.526,0.0,0.103,0.374,0.112
5auMzVHFr5Zfw6IbKarZ56,"Folk, Pop, Rock",Anna Nalick,Breathe (2 AM),67,0.417,0.386,0.452,0.0,0.0881,0.0278,0.287
5giCRvTkp5GV5UIAORAOof,Dance,Westlife,If I Let You Go - Radio Edit,67,0.00574,0.5710000000000001,0.6970000000000001,0.0,0.0775,0.0294,0.636
49MHCPzvMLXhRjDantBMVH,"Folk, Rock",Billy Joel,Just the Way You Are,67,0.703,0.589,0.453,2.54e-05,0.134,0.0397,0.513
0zCKuE6FtcrH9PdZtCdyXP,"Hip-Hop, Rap",Lil Pump,Multi Millionaire (feat. Lil Uzi Vert),67,0.0226,0.856,0.82,0.0,0.168,0.0962,0.723
3KS09EvUKTtPgTHbBBsLCw,"Folk, Indie",Xavier Rudd,Follow the Sun,67,0.532,0.613,0.391,2.63e-05,0.109,0.0385,0.218
6fhWH0doyn7cSOgjgsuLPh,"Dance, Pop, Rap, R&B",Pia Mia,"Hold On, We're Going Home",67,0.138,0.7090000000000001,0.568,1.6e-05,0.12,0.0607,0.364
106VtwWCZbr6LyBiPT4Qmn,"Hip-Hop, Rap",Kid Trunks,Plottin,67,0.0304,0.856,0.393,0.0,0.0959,0.457,0.119
4zXvB4MoQD8onk0NCZbeHG,Rock,Mötley Crüe,Home Sweet Home,67,0.0999,0.403,0.777,3.28e-06,0.124,0.0354,0.149
4zDQS1OCghoOKkjw6hf2qT,"Pop, Rock",James Bay,Wild Love - Acoustic,67,0.856,0.507,0.408,0.0,0.102,0.0396,0.53
1bb9eogTs9f8FrxlQ8Rvr2,"Dance, Pop",Noah Cyrus,Punches (with LP),67,0.416,0.531,0.499,0.0,0.131,0.0403,0.182
1bzM1cd6oqFozdr4wK6HdR,"Hip-Hop, Pop, Rap, R&B",Big Sean,Blessings,67,0.315,0.789,0.621,0.0,0.136,0.28300000000000003,0.158
6mdO5yKXfg93yFtbzrvDSw,Pop,Kevin Ortiz,Corona de Rosas,67,0.228,0.76,0.7290000000000001,0.0,0.106,0.0416,0.963
1bx4Jw8A7GQtImIQGccI6D,"Hip-Hop, Pop, Rap",Meek Mill,Almost Slipped,67,0.246,0.49,0.6509999999999999,0.0,0.233,0.251,0.46
3F4uOZlN4kzMmG88TT2HjD,Hip-Hop,Noriel,Me Usaste,67,0.393,0.8079999999999999,0.536,0.0,0.0975,0.228,0.599
4w9TBRGhvbhiLQB8jVCusl,"Indie, Rock",The Wombats,Cheetah Tongue,67,0.0426,0.5329999999999999,0.967,0.000432,0.132,0.057,0.603
4AtzZyzf00fxAaJO2LyXiO,"Hip-Hop, Rap",$uicideBoy$,For The Last Time,67,0.0906,0.848,0.507,2.4e-06,0.0945,0.542,0.227
4DvhkX2ic4zWkQeWMwQ2qf,"Dance, Pop, Rap",Far East Movement,Like A G6,67,0.00676,0.435,0.8370000000000001,0.0,0.117,0.449,0.778
4lsEHglVsLzILTDQ3CNESV,Rock,Rod Stewart,All for Love,67,0.125,0.51,0.44,0.0,0.0994,0.0293,0.135
4wkQmYpAaMe41Rc3sYZ7Vz,"Dance, Pop",Calvin Harris,Let's Go (feat. Ne-Yo),67,0.00777,0.71,0.882,0.00771,0.294,0.0595,0.875
6lFZbCc7pn6Lme1NP7qQqQ,Rock,The Rolling Stones,You Can't Always Get What You Want,67,0.64,0.32,0.62,6.36e-05,0.253,0.0594,0.472
4DzgGTs7eaS6DHHOp1xcyj,"Dance, R&B",JP Cooper,Passport Home,67,0.0234,0.608,0.474,0.0,0.14300000000000002,0.0272,0.243
3G0ENKW9vzV0SuYKaWFflI,Rock,Elton John,Nikita,67,0.13699999999999998,0.634,0.6459999999999999,0.000172,0.0754,0.0287,0.7440000000000001
5fpEDGQX0Ah3utGnFYulQZ,"Folk, Indie, Pop",Ben Howard,Keep Your Head Up,67,0.439,0.508,0.596,9.84e-06,0.111,0.0334,0.4
0O0M44llUQuPdJAkROQRch,Indie,Sticky Fingers,Australia Street,67,0.0219,0.472,0.69,0.0,0.0992,0.0443,0.512
3GCL1PydwsLodcpv0Ll1ch,"Dance, Pop",Taylor Swift,You Belong With Me,67,0.162,0.687,0.7829999999999999,1.35e-05,0.114,0.0386,0.443
4z7maGZkAonDlXlwo8q69f,Rock,Rod Stewart,Da Ya Think I'm Sexy,67,0.0143,0.715,0.6890000000000001,0.000192,0.111,0.029,0.852
3GGkqI7lQTP1D6CtymwnHZ,"Hip-Hop, Rap",Lil Peep,Fingers,67,0.0123,0.546,0.835,0.326,0.103,0.0501,0.423
6l4qV9VNeCOesvcLPJMO9y,"Hip-Hop, Pop, Rap",Chief Keef,Faneto,67,0.34600000000000003,0.8490000000000001,0.755,0.0,0.0564,0.363,0.393
4yQw7FR9lcvL6RHtegbJBh,Soul,Aretha Franklin,Think,67,0.249,0.687,0.63,0.0,0.221,0.0389,0.926
5fsQSDifYpjfbCqvZKPVBj,"Dance, Pop",5 Seconds of Summer,She's Kinda Hot,67,0.00182,0.664,0.908,0.0,0.109,0.0317,0.889
4ycLiPVzE5KamivXrAzGFG,Hip-Hop,CeeLo Green,Fuck You,67,0.129,0.69,0.8340000000000001,0.0,0.136,0.0566,0.738
4yfdnCOjuDwf2Ivpo8vg8H,"Hip-Hop, Indie, Pop, Rap",G-Eazy,"No Limit REMIX (feat. A$AP Rocky, French Montana, Juicy J & Belly)",67,0.0129,0.84,0.736,0.0,0.0849,0.289,0.415
1bSpwPhAxZwlR2enJJsv7U,"Alternative, Indie, Rock",Radiohead,No Surprises,67,0.0577,0.255,0.393,0.00361,0.113,0.0278,0.118
0O3hacFfr7hp4fIeomi4ex,Dance,Timmy Trumpet,Oracle,67,0.041,0.6890000000000001,0.77,0.173,0.113,0.0485,0.161
5g0hXvfKYYZrEdnoCn1QQc,"Rap, Rock",Evans Blue,Destroy The Obvious,67,0.00019,0.447,0.941,0.00425,0.315,0.0492,0.319
6kgHDRYhJd7dB9sPWvHy96,"Dance, Pop",ZAYN,Rainberry,67,0.595,0.638,0.403,0.0,0.382,0.159,0.7809999999999999
2KEnu7ABoDpekTUae5rrU0,Rap,keshi,just friends,67,0.767,0.713,0.244,0.00435,0.101,0.101,0.199
2H881m3JRA8lpuuwaQL6zy,"Hip-Hop, Pop, Rap, R&B",DeJ Loaf,No Fear,67,0.387,0.614,0.682,0.0,0.134,0.102,0.5660000000000001
4yyg2J2uXOjCtCyT64984C,"Folk, Indie, Pop",Lord Huron,Ends of the Earth,67,0.267,0.55,0.579,0.0289,0.358,0.0297,0.4320000000000001
4keAoywVf4jxRvXU7ON0hV,Indie,Mac DeMarco,Salad Days,67,0.0876,0.43,0.7709999999999999,0.0239,0.121,0.0375,0.772
3V0PeMg2mhbYRtk9bioAwF,R&B,All-4-One,I Swear,67,0.235,0.532,0.407,0.0,0.117,0.0233,0.23
0UrWr7Jnu1heq1o99ZwUd0,"Alternative, Rap, Rock",P.O.D.,Youth of the Nation,67,0.00834,0.563,0.86,0.0106,0.39,0.0621,0.517
59hfezbTqi7I68O4OyLfcR,Dance,Carlos Vives,Cuando Nos Volvamos a Encontrar (feat. Marc Anthony),67,0.0234,0.607,0.867,0.0,0.0828,0.041,0.598
1BZG99C7Co1r6QUC3zaS59,"Dance, Pop",Selena Gomez,Same Old Love,67,0.0223,0.672,0.593,0.0,0.214,0.0304,0.438
5UJshy5HDHdNEVqlJwzsQB,"Dance, Pop",Bruno Mars,Versace On The Floor (Bruno Mars vs. David Guetta),67,0.108,0.747,0.701,0.0,0.0712,0.0429,0.589
4TOMI010Sd4ZAX4aZ5TS85,"Dance, Rock",Lou Reed,Perfect Day,67,0.7440000000000001,0.4,0.267,0.00734,0.103,0.0323,0.0872
3zM2prB16NRn1zggh1KCY0,Rap,Juice WRLD,She’s The One,67,0.314,0.6409999999999999,0.8140000000000001,0.0,0.3,0.18600000000000005,0.397
2ELVVIbpucfOqGFC21Q4yR,"Dance, Indie, Pop",Alex & Sierra,I Love You,67,0.6579999999999999,0.525,0.439,0.0,0.0636,0.0259,0.238
4KtoztbBnU8JkP96u0B8HQ,Rap,Yung Gravy,Knockout,67,0.116,0.7440000000000001,0.856,0.0,0.328,0.084,0.76
2AYTGaclgKXACh13nJRVcV,"Dance, Hip-Hop, Pop, Rap",Fat Joe,All The Way Up (Remix),67,0.097,0.564,0.7170000000000001,0.0,0.493,0.397,0.423
1BYZxKSf0aTxp8ZFoeyM3d,"Indie, Pop",girl in red,we fell in love in october,67,0.113,0.5660000000000001,0.366,0.181,0.155,0.028,0.237
1PVza5KmhSJhz12OewWciE,"R&B, Alternative, Hip-Hop, Pop, Rap",GoldLink,Got Friends,67,0.104,0.691,0.75,0.0,0.123,0.34700000000000003,0.345
1v2zyAJrChw5JnfafSkwkJ,"Alternative, Pop, Rock",R.E.M.,Shiny Happy People,67,0.0338,0.454,0.901,0.0599,0.198,0.0351,0.7879999999999999
1BWsOxeMx83OrKGCV4gxly,"Folk, Pop, Rock",Carole King,I Feel the Earth Move,67,0.648,0.711,0.5760000000000001,0.0022600000000000003,0.0528,0.0305,0.645
0sPJELXHyWpFgkxlzvvRFI,"R&B, Pop",Poo Bear,Hard 2 Face Reality,67,0.22,0.625,0.626,0.0,0.228,0.0293,0.282
2AX5E86cn9n2dgioZEjirI,"Dance, Rock",The Stranglers,Golden Brown,67,0.14300000000000002,0.562,0.383,0.124,0.138,0.0304,0.599
3lkkkYc1wBj5l3FVlpqvP6,"Hip-Hop, Pop, Rap",Drake,A Night Off (feat. Lloyd),67,0.374,0.611,0.508,3.87e-06,0.168,0.0741,0.368
69l8nFPu0LWmnoJX7YSVYc,"Folk, Rock",James Taylor,You've Got a Friend,67,0.6809999999999999,0.695,0.282,0.0267,0.0767,0.0295,0.445
4TIJ7zSBNejpoIPaWpWRKc,"Dance, Pop, Rock",Billy Idol,Rebel Yell,67,0.000753,0.53,0.8640000000000001,0.000459,0.354,0.061,0.484
0b11D9D0hMOYCIMN3OKreM,"Indie, Pop, Rap",Witt Lowry,Into Your Arms (feat. Ava Max),67,0.0134,0.504,0.7879999999999999,0.0,0.363,0.215,0.228
6Dwtha2FtZFoMEBh5GR2sq,"Dance, Pop, Rap, R&B",Kehlani,CRZY,67,0.226,0.8270000000000001,0.7020000000000001,5.04e-05,0.158,0.267,0.6940000000000001
5MTQbjkMmE6WsDQ8JlyEVo,"Dance, Pop",Jonas Brothers,Play My Music,67,0.0008560000000000001,0.466,0.877,0.0,0.23,0.13,0.765
66IULVOTImQG2u0cJ3Ls04,Rock,Scotty McCreery,Five More Minutes,67,0.325,0.517,0.652,0.0,0.109,0.0323,0.333
3y7ByLZ05tluscOTRgEJ9Y,Pop,IU,Palette (Feat. G-DRAGON),67,0.458,0.804,0.68,0.0,0.102,0.2,0.62
5u03lOJPE3Xxen9jqRChLP,"R&B, Hip-Hop, Pop, Rap, Soul",Roy Woods,Snow White,67,0.195,0.782,0.5589999999999999,2.11e-06,0.112,0.046,0.199
4SUwJA3eUVNHExxMPEUhQe,"Hip-Hop, Pop, Rap",Drake,Ratchet Happy Birthday,67,0.106,0.657,0.5710000000000001,0.00121,0.0735,0.14,0.626
3yIZgYN7AKO3cDueyhpuCS,"Hip-Hop, Pop, Rap",Lil Baby,This Week,67,0.00214,0.8909999999999999,0.525,0.0,0.0887,0.214,0.15
0ftAX4mbuRx6Wr6PvpAIZs,"Dance, Pop",Steve Aoki,Pretender (feat. Lil Yachty & AJR),67,0.0248,0.637,0.778,0.0,0.228,0.0706,0.28600000000000003
66ZcOcouenzZEnzTJvoFmH,"Dance, Pop, R&B, Rock",Gwen Stefani,The Sweet Escape,67,0.218,0.755,0.765,0.0,0.162,0.0356,0.737
3nXrCAE44KlevAkQB2XWcN,"Alternative, Indie, Pop, Rap, R&B, Soul",Teyana Taylor,Gonna Love Me,67,0.402,0.514,0.506,2.56e-05,0.191,0.28,0.312
3oBJ5L6SEAKXgxuU0eeG7H,Hip-Hop,Aleman,Tantas Veces,67,0.463,0.789,0.7190000000000001,0.0,0.308,0.373,0.664
0pJPdSVti6cTM1Q6xYGmcf,"Dance, Pop",Calvin Harris,Faking It (feat. Kehlani & Lil Yachty),67,0.319,0.7759999999999999,0.589,0.0,0.0715,0.115,0.6679999999999999
3yWsWi2PAo9s6elIhnywIS,"Indie, Pop, Rock",WALK THE MOON,One Foot,67,0.00773,0.581,0.826,1.56e-06,0.792,0.0357,0.4920000000000001
2JRicL2f8tJl9TiQlH7vbJ,Pop,Céline Dion,It's All Coming Back to Me Now,67,0.753,0.384,0.438,0.0,0.101,0.0361,0.28600000000000003
5TTGoX70AFrTvuEtqHK37S,"Indie, Rock",Arctic Monkeys,No. 1 Party Anthem,67,0.33,0.505,0.698,0.0887,0.0966,0.0297,0.599
0sB95316MVikK4D0BfnirE,"Pop, R&B, Soul",Solange,Exit Scott (interlude),67,0.486,0.39,0.436,0.0,0.35200000000000004,0.0396,0.525
6A9mMKHYdeUJGvQDKChC0C,Pop,LANY,Taking Me Back,67,0.04,0.6890000000000001,0.57,0.0,0.106,0.0419,0.524
3lN8PP6R2IxbLP05QpYXng,"Folk, Rock",Steppenwolf,Born To Be Wild - Single Version,67,0.273,0.439,0.737,0.28,0.228,0.115,0.5329999999999999
3lGMtkONrZdJ8kTCg6KIFf,"Alternative, Rock",Natalia Lafourcade,Hasta la Raíz,67,0.201,0.585,0.643,0.000306,0.14400000000000002,0.0395,0.5920000000000001
6D8WgDaIuyirn6egGauzVK,Soul,RITUAL,Love Me Back,67,0.498,0.745,0.664,8.15e-06,0.0777,0.0613,0.468
3jHsYztlhj1GunIF6yIePH,Rap,6ix9ine,WONDO,67,0.0785,0.775,0.853,0.0,0.147,0.298,0.537
1B87ZDrD3Pno9hS4stamWO,"Hip-Hop, Pop, Rap",Future,Comin Out Strong,67,0.29,0.628,0.481,0.0,0.118,0.475,0.33
4VTRlB4KVaNfm7ZbMOKLNT,Dance,ItaloBrothers,Stamp on the Ground - Radio Edit,67,0.221,0.622,0.821,0.00534,0.111,0.0602,0.281
0srwKuJPH8yBzzFUJMBQM2,"Hip-Hop, Pop, Rap",Tyga,Rack City,67,0.0471,0.927,0.328,1.5399999999999998e-05,0.12,0.374,0.22
3imITUqEhkebNbOoS1yrWm,Pop,A Day To Remember,All I Want,67,2.53e-05,0.342,0.981,0.0,0.343,0.14,0.207
1Agu4u8a8Qm28zq5JtwaVv,Pop,Marco Antonio Solís,¿A Dónde Vamos A Parar?,67,0.4920000000000001,0.413,0.511,0.00301,0.124,0.0313,0.202
2Iib2MV3ECFJAourgP9dlY,"Dance, Rock",Madonna,La Isla Bonita,67,0.392,0.708,0.8320000000000001,1.33e-06,0.0561,0.0362,0.968
6AAa4zIwllv49ACRh2ndLh,Rock,Queen,Killer Queen - 2011 Remaster,67,0.365,0.526,0.64,1.3e-06,0.0958,0.0472,0.622
2EWpa5XnAuSn0sIkSSIhYk,"Alternative, Rock",The Revivalists,Wish I Knew You,67,0.13,0.6509999999999999,0.716,0.0616,0.125,0.0258,0.722
5VphpldmtVyZH6S8RpHWLT,"Hip-Hop, Rap",Ghostemane,Death by Dishonor,67,0.00454,0.81,0.735,0.0828,0.115,0.171,0.134
1R1NwL3p27XZC9n5xpP8LE,"Dance, Pop",Lizzo,Cuz I Love You,67,0.0162,0.568,0.6679999999999999,0.0,0.234,0.0485,0.506
6DaE3A1uIvDqVrVSNvUy6B,"R&B, Dance, Pop, Rap",Chris Brown,Grass Ain't Greener,67,0.388,0.644,0.601,0.0,0.0884,0.0496,0.518
1LOZMYF5s8qhW7Rv4w2gun,Rock,10cc,Dreadlock Holiday,67,0.555,0.84,0.391,0.0109,0.222,0.0581,0.871
5q5gzmbBS5yQzos2BvVr1t,"Dance, Pop",MØ,Nights With You,67,0.401,0.763,0.6709999999999999,1.16e-05,0.375,0.1,0.602
6rqxivjFHp8K0yMiefG56g,"Pop, Rock",Brothers Osborne,Stay A Little Longer,67,0.0414,0.555,0.89,0.131,0.147,0.0309,0.513
6BtmXhTJMM9sBTHeYYASGz,Rock,Imagine Dragons,It's Time,67,0.0162,0.6559999999999999,0.884,0.0,0.145,0.0372,0.86
3jYRpwbctfqB77uU7T7K3U,"Folk, Rock",38 Special,Caught Up In You,67,0.0241,0.4270000000000001,0.6829999999999999,0.000107,0.0476,0.0323,0.882
0gdmDP6xy3ZV7JNoHWAN9k,"Dance, Indie, Rock",The Jam,Town Called Malice,67,0.00265,0.5529999999999999,0.917,0.00991,0.07,0.0906,0.7809999999999999
6Bf6rz2jdIN3r4xuQ0OlGq,"Dance, R&B",JP Cooper,She's On My Mind,67,0.03,0.545,0.8190000000000001,0.0,0.389,0.168,0.76
5JLv62qFIS1DR3zGEcApRt,"Dance, Pop",Katy Perry,Wide Awake,67,0.0749,0.514,0.6829999999999999,2.64e-06,0.392,0.0367,0.575
1QWJmDzpPKqewtg0abEyq8,"Dance, Pop",Cher,Super Trouper,67,0.0425,0.6809999999999999,0.655,0.0,0.0699,0.0257,0.901
5JTAGruCIDyRLhKLwFkTnS,Soul,Michl,Die Trying,67,0.792,0.424,0.35600000000000004,0.0,0.14800000000000002,0.0777,0.0738
3kSXn1osC89W8JcPLozTzs,Pop,Rachel Platten,Stand By You,67,0.146,0.506,0.897,0.000451,0.0868,0.26,0.525
3kZC0ZmFWrEHdUCmUqlvgZ,"Folk, Indie, Pop, Rock",Death Cab for Cutie,I Will Follow You Into The Dark,67,0.924,0.517,0.206,0.0,0.118,0.0421,0.489
5rwsJbBNa8SfPW4oFA1GjP,Hip-Hop,MiyaGi & Endshpil,I Got Love,67,0.146,0.665,0.872,0.0,0.15,0.199,0.233
3keUgTGEoZJt0QkzTB6kHg,"Pop, Rap",Nicki Minaj,Truffle Butter,67,0.0525,0.8959999999999999,0.672,3.14e-05,0.12,0.0479,0.523
1F4SgkTGnamV8KBgCwlHq2,"Folk, Indie, Pop",Austin Basham,All Is Well,67,0.856,0.316,0.413,0.00227,0.14300000000000002,0.0334,0.245
5VSAonaAPhhGn0G7hMYwWK,"Folk, Rock",America,Sister Golden Hair,67,0.13,0.441,0.547,0.000143,0.109,0.0337,0.716
6AvslIXIi9iaGvukefyVVK,"Indie, Rock",MISSIO,Bottom Of The Deep Blue Sea,67,0.0248,0.573,0.754,0.00019,0.104,0.0329,0.241
6AWe04n4zsYkGKb3Pf7LMk,Rock,Queen,Bohemian Rhapsody - 2011 Remaster,67,0.287,0.39,0.397,0.0,0.207,0.0513,0.246
5KL4iZkCTZyXl7KnHgfVDj,Pop,Ed Sheeran,"You Need Me, I Don't Need You",67,0.162,0.7490000000000001,0.8370000000000001,0.0,0.525,0.0512,0.927
0s1aSsYlLIEiy16LjFWbdp,"Folk, Rock",Steely Dan,Dirty Work,67,0.795,0.631,0.354,0.000107,0.0879,0.0313,0.522
